"lon","lat","present"
-78.09241,45.07239,0
-79.5929,45.45507,0
-82.24279,42.70078,0
-92.42226,49.77933,0
-88.86997,48.92331,0
-80.042,45.38073,0
-80.990471,47.193252,0
-77.20374,45.07518,0
-79.41855,45.85071,0
-94.813928,50.056484,0
-87.10387,48.97377,0
-85.22946,48.71397,0
-84.48124,47.93958,0
-82.28504,48.29338,0
-83.692331,47.518863,0
-89.111142,50.011554,0
-88.5749,50.46656,0
-87.874342,50.781951,0
-79.79732,46.97588,0
-75.92689,45.23886,0
-92.63687,50.03689,0
-79.43699,45.728,0
-82.162302,48.449911,0
-78.04638,44.61972,0
-80.33364,43.34054,0
-79.88012,44.33279,0
-123.3149615,45.76385,0
-122.7875574,45.3836599,0
-121.9218136,45.0787281,0
-120.7024989,45.4462537,0
-119.4143299,45.7988157,0
-118.9095229,45.2238277,0
-117.275394,45.649045,0
-116.7795945,45.72192,0
-123.8027616,44.5508867,0
-122.2280527,44.4740348,0
-121.2737049,44.1598087,0
-120.4448399,44.4990167,0
-119.2408498,44.2168556,0
-118.5877689,44.1328667,0
-117.9704899,44.5020757,0
-124.1974179,43.5182617,0
-123.5037309,43.3663377,0
-122.5593339,43.9074737,0
-121.6686709,43.5640747,0
-120.6637819,43.1649665,0
-119.696796,43.3390029,0
-118.5355243,43.6934896,0
-117.8137424,43.2877676,0
-124.3279364,42.5870357,0
-123.2140269,42.9708857,0
-122.7083359,42.5805007,0
-121.8048799,42.373981,0
-120.793358,42.6688651,0
-119.0157629,42.9546357,0
-118.6488892,42.34767,0
-117.6769719,42.4372177,0
-123.2611839,44.7201827,0
-122.7713389,44.7117487,0
-117.2062679,45.2809207,0
-120.6251759,44.1791537,0
-117.5242079,44.8296527,0
-120.9364169,42.1561397,0
-123.0213309,45.2250267,0
-122.2563686,45.2552468,0
-123.5837249,46.0495547,0
-121.4834369,45.5378447,0
-120.0826419,45.6457597,0
-119.8749011,45.0713783,0
-118.7501219,45.6793737,0
-121.7813879,44.4969527,0
-119.1134189,44.4171957,0
-118.4006221,44.9134489,0
-123.5888313,43.6488244,0
-122.3456805,43.2980868,0
-121.8048399,43.9851247,0
-120.1979127,43.8392471,0
-119.6283029,43.7011047,0
-118.5823739,43.2474327,0
-117.0835649,43.6715697,0
-124.2474371,42.2539829,0
-123.6893159,42.4225447,0
-122.5365979,42.1116017,0
-121.0171359,42.4414407,0
-119.4780049,42.0147517,0
-118.8677979,42.9576667,0
-117.7711409,42.2115047,0
-117.0811619,42.3630417,0
-119.5588989,45.9162387,0
-120.4448769,44.4990597,0
-124.1984709,43.5201617,0
-121.8331858,43.5937764,0
-122.7954061,42.5330796,0
-119.01495,42.954209,0
-120.5617158,44.3417036,0
-120.9225538,42.1429531,0
-123.368287,46.0240767,0
-121.7938709,44.4919169,0
-118.5824279,43.2474197,0
-122.5366725,42.1116865,0
-121.01745,42.38999,0
-117.6322709,42.8376357,0
-123.6071629,45.3325047,0
-122.7018488,45.2946161,0
-121.3798835,45.2220066,0
-120.0255662,45.4001548,0
-119.9560706,45.6178436,0
-118.2155811,45.1631965,0
-117.4514159,45.9459607,0
-116.9510621,44.9103489,0
-123.8561939,44.4276127,0
-122.2887574,44.2953092,0
-121.0586193,44.6282948,0
-120.1210669,44.4616613,0
-119.9279329,44.5221367,0
-118.2260359,44.4808587,0
-117.1876246,44.7983921,0
-124.0771559,43.2152987,0
-123.2923081,43.1276525,0
-122.3059389,43.6397927,0
-121.2664489,43.1653387,0
-120.6402588,43.3071526,0
-119.0159679,43.2106357,0
-118.5897464,43.5866262,0
-117.3936057,43.6944402,0
-124.0250629,42.7851549,0
-123.0636979,42.2219917,0
-122.4215469,42.4934857,0
-121.4868428,42.2676287,0
-120.7495196,42.3450345,0
-119.6736929,42.6188696,0
-118.9886249,42.6557897,0
-117.6768949,42.4371897,0
-123.4029079,45.0082537,0
-118.2487869,45.6869957,0
-117.3125024,45.080723,0
-123.9401549,44.2358827,0
-122.9589506,44.9709099,0
-121.5215586,44.3919161,0
-120.2151395,44.5976467,0
-119.4272309,44.8230607,0
-118.9090759,44.9779678,0
-117.7840812,44.0630833,0
-123.2383928,43.8371705,0
-122.672937,43.239379,0
-121.7738733,43.2756335,0
-120.1643219,43.9679287,0
-119.5307076,43.8507711,0
-118.8492195,44.0017724,0
-117.08403,43.3301972,0
-123.6060868,42.2791706,0
-122.5754307,42.7381828,0
-121.8315359,42.8675627,0
-120.1599889,42.0624827,0
-119.5878481,42.5779778,0
-118.6336519,42.0023607,0
-117.1751241,42.5261832,0
-123.633609,44.5127163,0
-118.50063,45.2096219,0
-123.9028309,44.2325785,0
-120.12219,44.669185,0
-123.6336,44.5127163,0
-123.90283,44.2325785,0
-122.2868317,45.4970053,0
-122.4900399,45.0467199,0
-123.6964573,44.9614977,0
-122.4550929,44.6045407,0
-122.8698811,45.7909747,0
-117.1153789,45.4307257,0
-122.2238378,45.4256434,0
-80.0518799,41.0812067,1
-80.4945401,41.6375228,1
-80.3392441,41.0816642,1
-80.3204561,41.7146604,1
-79.9582379,41.8051937,1
-79.3470999,41.5335247,1
-79.1302659,41.9993537,0
-79.9481349,41.7528857,1
-79.0916519,41.2987587,1
-79.0433273,41.6359508,1
-79.8330619,41.0473847,1
-79.2031479,41.3997727,1
-78.0649572,41.1631773,1
-78.08346,41.6976452,1
-78.3955159,41.6864267,1
-78.8505629,41.5603287,1
-78.7387779,41.4207597,1
-78.3403929,41.9617687,1
-78.6077306,41.6212967,1
-78.1593319,41.7379447,1
-77.2415709,41.2725507,1
-77.1203469,41.6588017,1
-77.9672237,41.553018,1
-77.4017208,41.8772966,1
-77.2939995,41.0712247,1
-77.2776099,41.4526027,0
-77.2437149,41.0996017,0
-77.9110382,41.6430967,1
-76.6638159,41.3121387,1
-76.903319,41.8749574,1
-76.0235889,41.7460317,1
-76.9536889,41.5080627,0
-76.0658601,41.9588688,0
-76.9073399,41.4410897,1
-76.4559998,41.2289,1
-76.4792479,41.1152527,1
-75.3893569,41.1159967,1
-75.7927799,41.7057127,1
-75.2677314,41.549667,1
-75.3145999,41.8845067,1
-75.2513179,41.3403297,1
-75.231938,41.2581129,1
-75.6172024,41.9413666,0
-75.4205569,41.7952107,0
-80.1512529,40.9183557,0
-80.3072164,40.6944365,1
-80.3456272,40.1607284,1
-80.3260179,40.0771657,1
-79.2376019,40.6243617,1
-79.5569899,40.8479343,1
-79.6681819,40.4687597,0
-79.4811859,40.4897627,1
-79.7089598,40.9651065,1
-79.2349941,40.6673234,1
-79.2174209,40.2195367,1
-79.3662002,40.8006168,1
-78.9943469,40.4757717,1
-78.5766909,40.6677047,1
-78.329529,40.335141,1
-78.0608234,40.9149712,1
-78.203532,40.428119,1
-78.339499,40.4467888,1
-78.2178879,40.7309987,1
-78.1386279,40.5712157,1
-77.4006569,40.3003687,1
-77.7806249,40.4152277,1
-77.8241719,40.7666107,1
-77.6852029,40.3760787,1
-77.5415709,40.7019007,1
-77.0638289,40.0572077,1
-77.8942099,40.6956947,1
-77.3969039,40.5680517,1
-76.9390579,40.4266187,0
-76.4206219,40.1437257,0
-76.1718369,40.2006577,0
-76.7190419,40.2118951,0
-76.4352239,40.2784227,0
-76.2831789,40.1858917,1
-76.7674909,40.4840637,1
-76.3050619,40.2983537,1
-75.2929899,40.4297857,0
-75.6585399,40.2334157,0
-75.9610008,40.7874732,1
-75.4610252,40.168557,0
-75.9991309,40.6899507,1
-75.3435909,40.8040057,1
-75.9947369,40.6352357,0
-80.0595075,39.9302972,1
-79.4499739,39.9992837,1
-79.0688169,39.8744757,1
-78.9557489,39.7803177,1
-78.2188889,39.8296047,1
-77.2334519,39.9820157,0
-77.4456949,39.9854797,1
-76.4665309,39.7693067,0
-76.8886949,39.9221277,0
-75.8178319,39.9160397,1
-75.8171469,39.7862277,0
-80.0351733,41.0707632,1
-79.1534323,41.9931298,1
-77.2775949,41.4517767,1
-77.0343089,41.2137917,1
-76.9628251,41.546735,1
-75.5403361,41.1227242,0
-75.3145748,41.8845178,0
-80.1512697,40.9179173,1
-79.5781489,40.3748197,1
-79.2656249,40.1983067,1
-77.3695842,40.3267106,1
-77.668064,40.238028,1
-76.9345269,40.5023917,1
-76.464419,40.1439152,0
-76.2282439,40.0525317,0
-76.4627658,40.2721512,1
-76.283221,40.18613,0
-76.3233736,40.2953187,1
-75.2922457,40.4295725,1
-75.6611919,40.2282327,0
-75.9949941,40.6352688,1
-79.4174638,39.9853173,1
-78.1771689,39.8666007,1
-77.2339653,39.9812621,0
-77.4911579,39.7442404,1
-76.4670089,39.7690727,0
-76.8883173,39.9214279,1
-75.8170428,39.7863078,0
-76.1717449,40.2005127,0
-76.2827769,41.6174687,1
-76.1280033,41.0609183,1
-75.5231529,40.829387,1
-77.7742082,40.6860806,1
-77.9050859,40.7036126,1
-77.7472321,40.6503909,1
-76.2415237,41.4430932,0
-80.4805556,40.5222222,0
-77.4328267,41.735842,1
-77.9795623,41.1112092,0
-77.604186,41.2665946,1
-63.99116,47.01855,0
-62.36825,46.31964,0
-63.52906,46.22164,0
-63.1498,46.36766,0
-76.11098,45.55411,0
-75.54197,45.70991,0
-76.29326,46.26955,0
-73.33089,45.08068,0
-73.40518,45.72505,0
-74.09216,45.78486,0
-74.1781,45.42771,0
-72.56856,45.94331,0
-72.86899,45.24805,0
-71.47994,45.72328,0
-71.91528,45.03664,0
-76.02778,46.36548,0
-75.12872,46.60121,0
-75.57423,46.03146,0
-74.21666,46.60195,0
-74.74944,46.63097,0
-73.77079,46.70181,0
-73.89569,46.03683,0
-72.39422,46.16008,0
-72.32691,46.59193,0
-71.56199,46.6642,0
-71.07816,46.04703,0
-70.93779,46.51041,0
-70.52316,46.26389,0
-79.27693,47.01839,0
-78.55442,47.34002,0
-77.75979,46.22962,0
-77.16145,47.57203,0
-76.73982,47.22031,0
-78.58469,46.6418,0
-77.2919,47.88775,0
-78.504378,52.244462,0
-75.55718,47.19667,0
-74.19245,47.54898,0
-73.58099,47.16771,0
-72.2643,47.94812,0
-71.37214,47.91063,0
-71.34345,47.10777,0
-70.62082,47.6483,0
-70.08943,47.33844,0
-69.31115,47.71398,0
-69.59863,47.77933,0
-79.02284,48.19958,0
-78.98626,48.2232,0
-78.338,48.19348,0
-77.12707,48.58548,0
-77.84036,47.98709,0
-77.00942,48.06894,0
-75.47044,48.41527,0
-74.00647,48.62191,0
-79.1466,49.03846,0
-73.71702,48.14126,0
-72.43237,48.58036,0
-72.84758,48.42804,0
-71.45458,48.84299,0
-71.52251,48.08672,0
-70.02851,48.14724,0
-70.419,48.42993,0
-68.22258,48.54875,0
-68.91577,47.94668,0
-67.6717,48.56846,0
-67.51016,48.85239,0
-66.26753,48.26225,0
-66.7894,48.02857,0
-64.94927,48.73749,0
-65.27707,49.04768,0
-64.61679,48.91328,0
-64.92619,49.20396,0
-68.05156,48.33798,0
-61.90239,47.39233,0
-77.08658,50.13922,0
-78.11081,49.56024,0
-77.64675,49.76296,0
-76.17444,49.51747,0
-75.02445,49.81832,0
-74.96151,49.81526,0
-73.07352,49.66996,0
-72.67382,49.41206,0
-71.94115,49.94058,0
-70.88246,49.69865,0
-69.48086,48.27977,0
-69.36874,48.8409,0
-68.35735,49.31967,0
-67.97112,49.29551,0
-78.531852,51.390362,0
-66.618192,50.201313,0
-64.02133,50.29002,0
-63.50254,50.26536,0
-77.58064,51.034851,0
-70.86378,45.38563,0
-73.46601,53.855,0
-77.0639,52.22883,0
-77.06945,52.2219,0
-73.63845,50.4371,0
-74.23159,50.03543,0
-76.305818,51.611682,0
-75.892118,51.688049,0
-68.6295,50.80844,0
-68.1248,51.32791,0
-61.99508,50.21951,0
-67.380412,52.791211,0
-73.22948,45.21202,0
-74.143335,45.782235,0
-74.0276096,45.3488075,0
-72.30266,45.76216,0
-71.23036,45.52159,0
-76.48713,46.36184,0
-75.36313,46.55385,0
-74.12518,46.31874,0
-74.20275,46.30549,0
-73.09578,46.31353,0
-74.30355,46.98283,0
-72.27544,46.37695,0
-71.07196,46.88938,0
-70.53163,46.27008,0
-79.36739,47.20056,0
-77.27371,46.62575,0
-77.70043,46.23362,0
-77.79687,47.63918,0
-76.73352,47.49712,0
-78.85035,47.63854,0
-75.78711,47.86018,0
-74.65557,47.23773,0
-73.38709,47.06762,0
-72.82739,47.4504,0
-71.19418,47.29942,0
-71.18154,47.3072,0
-70.9881,47.60592,0
-70.75269,47.1705,0
-79.46154,48.30442,0
-78.90723,48.36006,0
-77.95155,48.54726,0
-76.9521,48.36503,0
-73.5621,48.74489,0
-71.8811,48.40472,0
-71.78683,48.09664,0
-70.63801,48.20147,0
-68.31719,48.56712,0
-67.27152,48.65025,0
-67.36379,48.81139,0
-66.64566,48.34623,0
-66.38021,48.99578,0
-64.31785,48.41961,0
-65.01765,48.82567,0
-64.22383,49.76309,0
-78.11081,49.56024,0
-74.94446,49.98016,0
-69.60276,48.4466,0
-69.5602,49.29763,0
-67.48246,49.72416,0
-67.38531,50.23975,0
-65.55716,50.27591,0
-70.90047,45.32095,0
-76.65324,45.58996,0
-73.18241,45.13867,0
-71.47994,45.72328,0
-76.92294,46.38707,0
-75.18816,46.57821,0
-75.00038,46.39086,0
-71.80553,46.32389,0
-69.58603,47.22267,0
-78.99318,46.6391,0
-77.53441,46.94445,0
-75.318976,47.278318,0
-72.7042,48.76247,0
-71.51713,47.81612,0
-71.08281,47.09702,0
-79.01686,48.19964,0
-77.99408,48.35733,0
-70.58414,48.03332,0
-68.52433,47.63058,0
-67.70186,48.7771,0
-66.38016,48.99578,0
-64.67746,48.34962,0
-65.3380145,48.0112969,0
-69.10806,48.62983,0
-67.62379,49.32928,0
-66.79284,50.63438,0
-75.85907,45.52493,0
-73.71038,45.36767,0
-74.68304,45.79067,0
-72.38092,45.30282,0
-71.86081,45.45069,0
-75.91864,46.38083,0
-73.81483,46.55837,0
-73.42698,46.32684,0
-72.81298,46.60491,0
-71.62516,46.57783,0
-70.02229,46.73835,0
-72.74508,47.70833,0
-71.23653,47.47136,0
-70.73965,47.77803,0
-69.42401,47.54839,0
-79.25852,48.10758,0
-78.4346,48.23315,0
-77.94251,48.70494,0
-71.82302,48.66535,0
-70.5538,48.15759,0
-67.0092,48.67628,0
-67.83768,48.66746,0
-66.25886,48.22419,0
-66.8244,48.04603,0
-64.7748,48.33461,0
-65.28136,49.01203,0
-69.71527,48.14347,0
-67.7104333,49.3148,0
-70.65916,45.95934,0
-73.81483,46.55837,0
-71.72239,46.55175,0
-72.79273,47.326,0
-71.36612,47.83678,0
-70.61501,47.64208,0
-79.47855,48.74886,0
-78.3613876,48.5166646,0
-68.564696,47.605299,0
-67.901728,48.6144775,0
-66.39849,49.02261,0
-65.04828,48.69599,0
-65.59797,48.07795,0
-71.80553,46.32389,0
-71.04081,47.34389,0
-79.09817,48.21422,0
-64.7748,48.33461,0
-71.80576,46.32397,0
-79.2585254,48.1075801,0
-64.7748,48.33461,0
-71.4546814,41.6039129,1
-71.2448829,41.4859497,0
-71.7014909,41.3985827,1
-71.7364119,41.9898687,0
-71.7969419,41.9598397,0
-71.778827,41.9519955,1
-71.5653939,41.2239857,0
-101.84405,49.17711,0
-102.59344,49.61003,0
-103.15786,49.87208,0
-104.37779,49.63922,0
-105.68782,49.72655,0
-106.02648,49.55279,0
-107.99196,49.64013,0
-109.53094,49.93823,0
-101.81151,50.85889,0
-102.23845,50.85566,0
-103.15186,50.25122,0
-104.92801,50.63258,0
-105.39733,50.33853,0
-106.27955,50.48447,0
-107.73392,50.10608,0
-108.07392,50.92159,0
-101.82016,51.15315,0
-102.97359,51.41628,0
-103.66788,51.18068,0
-104.84993,51.99818,0
-105.84525,51.15388,0
-106.12166,51.4165,0
-107.13764,51.6997,0
-108.24651,51.0667,0
-109.08625,51.88169,0
-102.37131,52.82443,0
-103.64858,52.10051,0
-104.57752,52.14025,0
-105.70425,52.72568,0
-106.73266,52.95846,0
-107.97894,52.23764,0
-108.59419,52.40572,0
-109.60813,52.74033,0
-102.08455,53.62575,0
-103.31901,53.13289,0
-104.14297,53.46955,0
-105.85985,53.10264,0
-106.7304,53.71513,0
-107.43122,53.4825,0
-108.63524,53.51154,0
-109.0284,53.38795,0
-102.779115,54.996519,0
-103.8327,54.496229,0
-104.92176,54.18584,0
-105.35449,54.96947,0
-106.268051,54.382662,0
-107.23426,54.70829,0
-108.27759,54.07823,0
-109.331251,54.477497,0
-102.310177,55.52226,0
-104.73487,55.645244,0
-105.337817,55.052243,0
-106.790184,55.234514,0
-107.356858,55.217542,0
-108.095707,55.548271,0
-109.015053,55.574506,0
-104.92176,54.18584,0
-103.577485,56.544871,0
-106.112591,56.931907,0
-108.694374,56.473951,0
-109.960931,56.311121,0
-103.841919,57.892401,0
-105.662401,57.218143,0
-109.371733,57.881279,0
-103.998374,58.275827,0
-104.498077,58.50217,0
-105.80202,58.882224,0
-109.503063,58.521967,0
-105.827341,59.25772,0
-102.27756,49.83464,0
-103.56475,49.8722,0
-104.58456,49.43546,0
-105.1658,49.93055,0
-106.55085,49.96035,0
-107.15311,49.16728,0
-108.30864,49.55277,0
-109.74971,49.66796,0
-102.84135,50.65199,0
-103.57591,50.00361,0
-104.27272,50.57177,0
-105.03062,50.30948,0
-106.1421,50.36951,0
-107.00595,50.01867,0
-108.9352,50.31006,0
-109.95185,50.80496,0
-102.75534,51.09238,0
-103.62083,51.03356,0
-104.47251,51.27037,0
-105.82708,51.41636,0
-106.63717,51.56189,0
-107.19899,51.3145,0
-108.35856,51.99696,0
-109.16821,51.50394,0
-102.37429,52.66601,0
-103.61462,52.4348,0
-104.23693,52.66722,0
-105.34151,52.98742,0
-106.21899,52.0567,0
-107.40788,52.23109,0
-108.69316,52.25997,0
-109.89984,52.72584,0
-102.93291,53.86222,0
-103.33449,53.68953,0
-104.09389,53.65633,0
-105.53702,53.29236,0
-106.17492,53.58357,0
-107.58536,53.01718,0
-108.62506,53.27804,0
-109.49417,53.60021,0
-102.055511,54.841714,0
-104.236871,54.485995,0
-105.639722,54.195059,0
-107.86749,54.50647,0
-108.62772,54.42174,0
-104.71634,49.63106,0
-109.5316,49.96046,0
-101.57869,50.90415,0
-102.30819,50.85594,0
-104.6899,50.75888,0
-108.07043,50.92153,0
-103.66744,51.18081,0
-104.84993,51.99818,0
-107.13764,51.6997,0
-109.07564,51.8525,0
-103.60089,52.08582,0
-104.57738,52.14025,0
-103.84744,53.45252,0
-109.71679,53.64274,0
-108.27759,54.07823,0
-109.53173,49.96045,0
-107.48622,49.45006,0
-107.79203,49.30987,0
-109.77067,49.59567,0
-109.12272,49.10171,0
-108.42765,49.30547,0
-108.08259,49.82211,0
-108.70866,50.38406,0
-105.32368,49.23879,0
-105.86176,49.44552,0
-105.99056,49.02875,0
-106.55868,50.68855,0
-80.1081539,32.7927447,0
-79.6942904,33.2862522,1
-81.0334581,32.2511024,1
-79.4348459,33.6458617,1
-80.4614109,33.3222497,1
-79.7849141,34.0240154,1
-80.0543589,33.6866717,1
-81.4906299,33.6937497,1
-81.3572843,33.7228886,1
-79.4239119,34.5006527,1
-80.2141711,34.1944419,1
-80.5795979,34.1121757,1
-80.6511435,32.8571976,1
-81.4124759,34.1960217,1
-81.2818969,34.4494097,1
-82.6769029,34.7060587,0
-82.1291429,34.7696567,1
-83.2805093,34.6616003,1
-81.9796069,35.0827867,0
-82.2119889,35.1785347,1
-82.2729506,33.8064239,1
-78.8192379,33.8538817,1
-81.67438,33.54348,0
-81.715567,33.843058,0
-82.15584,35.055104,1
-81.735572,34.388972,1
-79.073733,34.194067,1
-79.635523,33.697569,0
-81.216292,34.765903,1
-80.9424,34.319833,1
-83.014022,34.926442,1
-81.5465039,35.0799639,1
-82.0911916,34.0395565,1
-81.8252707,34.2121984,1
-80.4444509,34.5830237,1
-79.8130029,34.7417067,1
-81.0479519,33.1451427,1
-80.5391859,33.7674907,1
-79.327825,33.6193783,1
-81.0471784,32.7502126,1
-80.6830998,32.5362314,1
-80.2609479,32.9525947,1
-80.7700429,34.6203357,1
-81.4778659,34.0867789,1
-82.6539427,34.6896995,1
-82.1092506,34.7522612,1
-81.9817129,35.0971457,1
-82.2929779,35.1961517,0
-78.8155657,33.8544267,1
-83.2890849,34.7497507,1
-80.1728969,34.5478477,1
-80.1555591,32.6041275,0
-96.8856776,43.3306215,0
-97.8751124,43.284162,0
-97.4702229,43.9499467,0
-98.6458819,43.8312097,0
-98.7072332,43.1834022,0
-99.3437499,43.9043437,0
-99.8703379,43.3137817,0
-100.8980976,43.2008645,0
-102.5111319,43.6550387,0
-96.9486732,44.2320836,0
-97.9423379,44.9067977,0
-97.6708995,44.0157709,0
-98.3160719,44.5010807,0
-98.4322579,44.0386067,0
-99.2503172,44.121783,0
-99.5004818,44.1738082,0
-96.7190699,45.4278547,0
-97.3322679,45.8489747,0
-97.7103493,45.7331549,0
-98.8284656,45.9390434,0
-98.2072749,45.1555417,0
-99.8583744,45.0136163,0
-99.2629045,45.8541675,0
-100.5576004,45.1286458,0
-100.6150464,45.3558482,0
-102.5874329,44.0210147,0
-103.6533359,44.2081337,0
-103.1333309,44.5118757,0
-103.640174,43.8204584,0
-101.3067249,44.2125557,0
-103.7823662,45.2341239,0
-101.9591186,43.7410071,0
-100.4910279,44.3862037,0
-100.1241026,44.9702507,0
-102.5581808,45.1458023,0
-103.0327882,45.545678,0
-102.9426799,45.8344327,0
-101.0672759,45.1866557,0
-101.4293209,45.4728047,0
-102.2818053,44.6620423,0
-101.1351779,44.3721307,0
-103.6802059,43.1154997,0
-102.4574947,43.8936958,0
-101.4921774,43.0190774,0
-100.9295573,43.5789808,0
-103.7284629,43.5869787,0
-103.5145345,43.9250683,0
-103.8969916,44.1027392,0
-103.8404699,44.2591557,0
-103.8948268,44.1823942,0
-98.4322564,44.0387337,0
-98.2072839,45.1555417,0
-103.6533279,44.2080537,0
-103.5930217,43.8109741,0
-104.03969,43.7824708,0
-103.6980332,44.1230277,0
-103.505933,43.7260521,0
-103.7667248,43.8122287,0
-103.1690979,43.2974037,0
-103.9228739,43.3619587,0
-103.1694109,43.1877447,0
-103.6686132,43.0213802,0
-102.9203336,43.9188659,0
-102.8709109,43.6651357,0
-103.4728516,43.520047,0
-89.4379279,36.4175101,1
-89.3646928,36.3065622,1
-89.3754293,35.0517759,0
-89.3824309,35.5377957,0
-89.334166,35.6893173,1
-89.0787139,35.3612207,1
-88.0066271,36.3584295,1
-88.314377,36.178722,1
-88.5485594,35.4115013,1
-88.8148959,35.3431047,1
-88.9027887,35.9420253,0
-88.8621969,35.8134197,0
-86.9969029,36.1745577,1
-87.6933829,36.5004837,1
-87.6852374,35.1607149,1
-87.3276749,35.8791357,1
-87.1440788,35.3492078,1
-87.6791989,35.4941757,1
-86.3315439,36.3259217,0
-86.6658089,36.5086597,1
-86.6657259,35.3350377,1
-86.8259959,35.8589627,0
-86.1676666,35.7357596,1
-86.2170779,35.3582118,0
-85.7051469,36.0984567,1
-85.6700349,36.5041157,1
-85.9158515,35.3801394,0
-85.2816399,35.1334457,1
-85.6693511,35.1735485,1
-85.1467589,35.2998357,1
-84.2932022,36.4907462,1
-84.3613059,36.2936637,1
-84.1514213,35.9135129,1
-84.3482669,36.0487507,1
-84.3834619,35.1735497,1
-84.783248,35.171428,1
-83.7710499,36.1388087,1
-83.5013209,36.1754317,1
-83.8099149,35.7304657,1
-83.9205469,35.9074137,1
-82.9128272,36.0465477,1
-82.077152,36.3180044,1
-87.7500558,36.5507429,1
-85.3637195,35.1093452,1
-85.1666632,35.3018852,1
-84.3982929,35.1013137,1
-83.50132,36.1754317,0
-83.8099149,35.7304657,1
-89.364692,36.3065622,0
-84.6889719,35.0073537,1
-84.3965529,35.3452907,1
-84.2305069,35.3429377,1
-83.5358349,35.6843537,1
-83.7864779,35.6068456,1
-87.762102,35.12238,1
-87.26337,35.71038,1
-97.3519969,26.1912547,0
-98.135998,26.8901748,0
-98.6026759,26.9019917,0
-99.2716219,26.9073677,0
-97.9466526,27.5323198,0
-97.4706489,27.6881977,0
-98.8220264,27.0738442,0
-98.9698489,27.3221067,0
-99.2664374,27.9766671,0
-99.1983419,27.1762967,0
-95.6139832,28.9083337,0
-96.6048649,28.7791687,0
-96.5045939,28.5227307,0
-97.2207629,28.7836187,0
-97.9666688,28.9215455,0
-98.3175579,28.2807187,0
-98.38854,28.6737143,0
-99.7785729,28.1788677,0
-99.8539016,28.9477668,0
-94.3415601,29.6706502,0
-94.4007057,29.7343527,0
-95.2442265,29.1267731,1
-95.831598,29.7863554,0
-96.9354075,29.0185167,0
-96.550258,29.513077,0
-97.0259942,29.7858555,0
-97.7494969,29.8219637,0
-98.6494589,29.8739777,0
-97.9801349,29.2751357,0
-99.1420313,29.3597192,0
-99.5393332,29.5611028,0
-94.0899029,30.7962929,1
-94.9336495,30.7110692,1
-95.5021369,30.5338929,1
-95.8024839,30.7866757,0
-96.7199849,30.7620487,1
-96.1971439,30.5287897,0
-97.6927799,30.6641337,0
-97.6537479,30.6618397,0
-98.1279509,30.2692557,0
-98.7351553,30.9594551,0
-99.1490406,30.3551169,0
-99.4476549,30.9858627,0
-94.8143346,31.2015816,1
-94.5202804,31.8819446,1
-95.8749629,31.8055475,1
-95.8497329,31.5525947,0
-96.6110675,31.3143036,0
-96.5963949,31.4304618,0
-97.5983327,31.4977259,0
-97.9068817,31.1829158,0
-98.0448208,31.1320902,0
-98.1724883,31.4345362,0
-99.5652708,31.2869724,0
-99.1642919,31.5020577,0
-94.701781,32.6077902,1
-94.1555047,32.4388568,1
-95.7430805,32.1808084,0
-95.5170809,32.2334897,0
-96.1349747,32.5698812,0
-96.8055652,32.7295462,0
-97.8146904,32.2930094,0
-97.7298261,32.6900934,0
-98.0495578,32.1649434,0
-98.389974,32.9898499,0
-99.2729117,32.2195028,0
-99.1330879,32.8297577,0
-94.7471681,33.3601066,1
-94.5044339,33.5678857,0
-95.8107075,33.0520824,0
-95.4858724,33.2195339,1
-96.7585531,33.6818377,0
-96.0667719,33.3662147,0
-97.460791,33.0581596,0
-97.2713009,33.5610847,0
-98.9245219,33.3624717,0
-98.2913439,33.6772857,0
-99.1899265,33.9054886,0
-99.6677319,33.3930667,0
-100.0861959,28.4898387,0
-101.2407759,29.9214837,0
-103.0065204,29.1904253,0
-102.8239829,29.4492397,0
-104.2291029,29.9668217,0
-100.9172129,31.1844187,0
-101.9691922,31.2059844,0
-102.4086864,30.1465918,0
-103.4483656,30.2861238,0
-104.2386249,30.8931957,0
-104.199257,31.840983,0
-105.3687429,31.7612467,0
-101.5601204,33.1811653,0
-101.9652575,32.6620464,0
-102.9569019,33.3441307,0
-100.8301009,34.9337877,0
-100.1916929,34.4180504,0
-102.2361909,34.2015977,0
-97.7044919,26.5333227,0
-106.1128934,31.5280023,0
-102.249269,35.7506355,0
-101.5785679,35.2063557,0
-103.0224928,36.3795334,0
-101.0402636,36.2853161,0
-100.4408384,36.4631119,0
-100.9324384,35.7036488,0
-101.3253641,34.0502491,0
-100.0782169,33.9321437,0
-102.8346237,32.1286341,0
-100.6269467,32.8875543,0
-103.0187229,31.6654617,0
-102.3888389,31.0629737,0
-101.6559194,30.8738668,0
-100.8487982,30.7062893,0
-100.4213549,29.6237867,0
-98.8715669,26.5738227,0
-99.778572,28.1788677,0
-95.8000355,30.7848996,1
-96.7200416,30.7618885,0
-96.1971449,30.5287857,0
-97.5857079,30.6915827,0
-98.0582098,30.2495701,0
-97.557639,30.341063,0
-95.9711149,31.8546877,0
-96.5963949,31.4304618,0
-95.5174446,32.2333023,1
-99.6563415,33.3645608,0
-104.0259486,30.0400667,0
-104.15497,30.93882,0
-99.1225297,26.780834,0
-99.266437,27.9766671,0
-103.1789988,31.6980699,0
-97.2202749,28.781686,0
-96.1971289,30.5287787,1
